time,place,latitude,longitude,mag,country,sub_continent,continent
1999-03-22T08:04:06.530Z,"239 km NE of Lospalos, Timor Leste",-7.122,128.658,5.8,Timor-Leste,South-eastern Asia,Asia
1999-03-21T16:17:03.660Z,"10 km E of Kichera, Russia",55.942,110.272,5.9,Russia,Eastern Europe,Europe
1999-03-21T16:16:02.200Z,"8 km SE of Kichera, Russia",55.896,110.214,5.9,Russia,Eastern Europe,Europe
1999-03-21T14:20:54.710Z,"93 km SSE of Pondaguitan, Philippines",5.649,126.641,5.5,Philippines,South-eastern Asia,Asia
1999-03-20T10:47:45.930Z,"78 km WSW of Adak, Alaska",51.587,-177.668,6.9,United States,Northern America,North America
1999-03-18T17:55:43.240Z,"140 km ENE of Hachinohe, Japan",41.097,142.971,5.9,Japan,Eastern Asia,Asia
1999-03-18T01:59:00.960Z,Molucca Sea,-0.034,124.313,5.8,Indonesia,South-eastern Asia,Asia
1999-03-16T03:32:16.270Z,"153 km NNE of Laikit, Laikit II (Dimembe), Indonesia",2.683,125.674,5.5,Indonesia,South-eastern Asia,Asia
1999-03-15T10:42:55.470Z,"27 km NW of Kuqa, China",41.891,82.692,5.5,China,Eastern Asia,Asia
1999-03-14T08:11:58.940Z,"176 km SW of Merizo Village, Guam",12.033,143.645,5.5,Guam,Micronesia,Oceania
1999-03-12T11:16:39.490Z,"295 km WNW of Haveluloto, Tonga",-20,-177.765,5.6,Tonga,Polynesia,Oceania
1999-03-08T12:25:48.990Z,"123 km SE of Vilyuchinsk, Russia",52.056,159.52,6.9,Russia,Eastern Europe,Europe
1999-03-08T05:57:52.840Z,"117 km SE of Vilyuchinsk, Russia",52.132,159.529,5.8,Russia,Eastern Europe,Europe
1999-03-08T05:40:00.620Z,"115 km SE of Vilyuchinsk, Russia",52.129,159.482,5.8,Russia,Eastern Europe,Europe
1999-03-07T20:35:44.160Z,"139 km ENE of Labasa, Fiji",-15.766,-179.526,6.1,Wallis and Futuna,Polynesia,Oceania
1999-03-06T20:28:53.670Z,Fiji region,-21.734,-179.465,5.7,Tonga,Polynesia,Oceania
1999-03-05T13:01:10.950Z,"90 km SSE of Tabiauan, Philippines",5.255,122.168,5.9,Philippines,South-eastern Asia,Asia
1999-03-05T03:35:14.710Z,"110 km ESE of Machalí, Chile",-34.673,-69.6,6,Argentina,Southern America,South America
1999-03-05T00:33:46.990Z,"132 km E of Iquique, Chile",-20.423,-68.901,5.8,Chile,Southern America,South America
1999-03-04T08:52:01.900Z,"69 km S of Tabiauan, Philippines",5.397,121.937,7.1,Philippines,South-eastern Asia,Asia
1999-03-04T07:52:45.550Z,North of Severnaya Zemlya,85.735,84.906,5.5,Russia,Eastern Europe,Europe
1999-03-04T05:47:49.910Z,"110 km SSE of K?h Sef?d, Iran",28.323,57.147,5.6,Iran,Southern Asia,Asia
1999-03-04T05:38:26.520Z,"110 km SSE of K?h Sef?d, Iran",28.343,57.193,6.6,Iran,Southern Asia,Asia
1999-03-02T17:45:55.190Z,"37 km NW of San Pedro de Atacama, Chile",-22.717,-68.503,5.9,Chile,Southern America,South America
1999-03-02T16:54:16.150Z,Kermadec Islands region,-27.608,-176.486,5.6,Tonga,Polynesia,Oceania
1999-03-02T07:12:20.780Z,"84 km E of Hasaki, Japan",35.592,141.751,5.9,Japan,Eastern Asia,Asia
1999-03-01T17:46:46.340Z,North of Severnaya Zemlya,85.686,86.034,5.5,Russia,Eastern Europe,Europe
1999-03-01T08:51:00.800Z,"200 km WNW of Ambon, Indonesia",-2.975,126.528,5.7,Indonesia,South-eastern Asia,Asia
1999-02-27T12:55:13.190Z,Southern Mid-Atlantic Ridge,-49.243,-7.918,5.6,"Saint Helena, Ascension and Tristan da Cunha",Western Africa,Africa
1999-02-25T18:58:29.400Z,"13 km N of Rechka-Vydrino, Russia",51.604,104.864,5.9,Russia,Eastern Europe,Europe
1999-02-25T18:18:08.610Z,"133 km NNW of Palu, Indonesia",0.232,119.484,5.5,Indonesia,South-eastern Asia,Asia
1999-02-24T05:18:54.280Z,"Pagan region, Northern Mariana Islands",18.053,146.523,5.8,Northern Mariana Islands,Micronesia,Oceania
1999-02-23T18:56:56.160Z,"108 km ENE of ‘Ohonua, Tonga",-20.804,-174.071,5.5,Tonga,Polynesia,Oceania
1999-02-23T07:27:56.430Z,"127 km NNW of Palu, Indonesia",0.2,119.541,6.2,Indonesia,South-eastern Asia,Asia
1999-02-22T13:49:00.810Z,Taiwan region,24.115,122.646,5.9,Japan,Eastern Asia,Asia
1999-02-22T01:00:32.890Z,"187 km E of Tadine, New Caledonia",-21.452,169.682,6.4,New Caledonia,Melanesia,Oceania
1999-02-20T05:00:15.190Z,"117 km W of Panguna, Papua New Guinea",-6.185,154.431,5.7,Papua New Guinea,Melanesia,Oceania
1999-02-20T01:58:08.220Z,"Near the east coast of Honshu, Japan",35.51,141.818,5.5,Japan,Eastern Asia,Asia
1999-02-19T07:25:58.800Z,"85 km NW of Finschhafen, Papua New Guinea",-5.922,147.403,5.5,Papua New Guinea,Melanesia,Oceania
1999-02-17T21:58:54.540Z,"103 km S of Iquique, Chile",-21.143,-70.04,5.6,Chile,Southern America,South America
1999-02-17T02:27:12.330Z,"142 km SSW of Manokwari, Indonesia",-2.011,133.483,5.8,Indonesia,South-eastern Asia,Asia
1999-02-15T05:46:12.320Z,"51 km SSW of Sigli, Indonesia",4.931,95.848,5.5,Indonesia,South-eastern Asia,Asia
1999-02-14T21:12:24.580Z,"89 km NE of Norsup, Vanuatu",-15.507,167.996,6,Vanuatu,Melanesia,Oceania
1999-02-13T14:45:12.730Z,"101 km ENE of Angoram, Papua New Guinea",-3.558,144.83,6.2,Papua New Guinea,Melanesia,Oceania
1999-02-12T17:44:48.520Z,"165 km ESE of Kuril’sk, Russia",44.474,149.678,5.6,Japan,Eastern Asia,Asia
1999-02-11T15:16:46.340Z,"127 km SE of Kandrian, Papua New Guinea",-6.975,150.404,5.5,Papua New Guinea,Melanesia,Oceania
1999-02-11T14:08:51.680Z,"27 km WNW of ?uk?mat? Azrah, Afghanistan",34.259,69.364,6,Afghanistan,Southern Asia,Asia
1999-02-08T16:22:54.360Z,"107 km N of Kokoda, Papua New Guinea",-7.908,147.734,5.9,Papua New Guinea,Melanesia,Oceania
1999-02-06T21:47:59.470Z,"146 km NW of Sola, Vanuatu",-12.853,166.697,7.3,Vanuatu,Melanesia,Oceania
1999-02-06T17:45:24.470Z,"66 km N of Namuac, Philippines",19.2,121.265,6,Philippines,South-eastern Asia,Asia
1999-02-05T14:37:53.000Z,"259 km NNW of Kuril’sk, Russia",47.505,147.158,5.8,Japan,Eastern Asia,Asia
1999-02-05T11:39:45.180Z,"153 km NNW of Sola, Vanuatu",-12.616,166.966,5.9,Vanuatu,Melanesia,Oceania
1999-02-04T19:28:00.810Z,"94 km W of Meulaboh, Indonesia",4.033,95.283,5.9,Indonesia,South-eastern Asia,Asia
1999-02-04T15:28:57.200Z,"228 km NNE of Colonia, Micronesia",11.386,139.018,5.7,Micronesia (Federated States of),Micronesia,Oceania
1999-02-04T02:35:36.180Z,"116 km E of Popondetta, Papua New Guinea",-8.612,149.279,5.8,Papua New Guinea,Melanesia,Oceania
1999-02-03T06:35:56.680Z,"142 km SW of Bandar Lampung, Indonesia",-6.19,104.222,5.8,Indonesia,South-eastern Asia,Asia
1999-02-03T01:13:57.580Z,"54 km S of Pangai, Tonga",-20.305,-174.365,6.3,Tonga,Polynesia,Oceania
1999-02-01T11:56:00.800Z,North of Severnaya Zemlya,85.571,87.141,5.7,Russia,Eastern Europe,Europe
1999-02-01T09:56:35.020Z,North of Severnaya Zemlya,85.734,84.439,5.6,Russia,Eastern Europe,Europe
1999-01-31T19:29:11.020Z,"42 km SSE of Shikotan, Russia",43.455,146.96,5.7,Russia,Eastern Europe,Europe
1999-01-31T05:07:13.630Z,"1 km SSE of Bavtugay, Russia",43.157,46.841,5.7,Russia,Eastern Europe,Europe
1999-01-30T03:51:05.420Z,"153 km SSW of Turpan, China",41.674,88.463,5.5,China,Eastern Asia,Asia
1999-01-29T15:04:29.150Z,"89 km N of Isangel, Vanuatu",-18.734,169.251,5.5,Vanuatu,Melanesia,Oceania
1999-01-29T01:09:16.960Z,"114 km NE of Labasa, Fiji",-15.859,-179.748,5.9,Wallis and Futuna,Polynesia,Oceania
1999-01-28T18:24:25.270Z,"156 km E of Kokopo, Papua New Guinea",-4.582,153.658,6.4,Papua New Guinea,Melanesia,Oceania
1999-01-28T08:10:05.420Z,"18 km WSW of Nikolski, Alaska",52.886,-169.123,6.6,United States,Northern America,North America
1999-01-27T10:13:53.840Z,"147 km S of Punta de Burica, Panama",6.711,-82.678,5.7,Panama,Central America,North America
1999-01-27T08:09:01.920Z,"108 km E of Madang, Papua New Guinea",-5.317,146.764,5.9,Papua New Guinea,Melanesia,Oceania
1999-01-27T03:37:47.470Z,South of the Fiji Islands,-22.313,-179.017,5.5,Tonga,Polynesia,Oceania
1999-01-26T12:30:49.160Z,"79 km SSE of Pangai, Tonga",-20.515,-174.207,5.8,Tonga,Polynesia,Oceania
1999-01-25T23:45:28.700Z,"161 km WNW of Tobelo, Indonesia",2.355,126.702,5.5,Indonesia,South-eastern Asia,Asia
1999-01-25T22:40:16.460Z,"2 km SSE of Córdoba, Colombia",4.37,-75.682,5.5,Colombia,Southern America,South America
1999-01-25T18:19:16.870Z,Colombia,4.461,-75.724,6.1,Colombia,Southern America,South America
1999-01-25T10:37:13.470Z,"237 km E of Levuka, Fiji",-18.026,-178.445,5.8,Wallis and Futuna,Polynesia,Oceania
1999-01-24T08:00:08.540Z,Mid-Indian Ridge,-26.463,74.476,6.3,Mauritius,Eastern Africa,Africa
1999-01-24T07:01:58.400Z,"37 km NE of ‘Ohonua, Tonga",-21.132,-174.659,6.1,Tonga,Polynesia,Oceania
1999-01-24T00:37:04.630Z,"15 km SSE of Nishinoomote, Japan",30.618,131.086,6.4,Japan,Eastern Asia,Asia
1999-01-21T22:02:16.870Z,"113 km ESE of ?funato, Japan",38.649,142.904,5.8,Japan,Eastern Asia,Asia
1999-01-19T03:35:33.840Z,"110 km ESE of Kokopo, Papua New Guinea",-4.596,153.235,7,Papua New Guinea,Melanesia,Oceania
1999-01-18T16:24:25.370Z,"267 km ESE of Tadine, New Caledonia",-22.27,170.354,5.7,New Caledonia,Melanesia,Oceania
1999-01-18T00:33:30.360Z,"230 km ESE of Tadine, New Caledonia",-22.034,170.052,5.5,New Caledonia,Melanesia,Oceania
1999-01-17T15:28:35.050Z,"76 km ESE of Yigo Village, Guam",13.232,145.528,5.5,Guam,Micronesia,Oceania
1999-01-16T10:44:39.490Z,Gulf of Alaska,56.233,-147.427,6,United States,Northern America,North America
1999-01-13T20:12:15.400Z,"127 km SSE of Isangel, Vanuatu",-20.598,169.757,5.8,Vanuatu,Melanesia,Oceania
1999-01-12T08:49:20.750Z,"135 km SSW of Kokopo, Papua New Guinea",-5.421,151.681,6,Papua New Guinea,Melanesia,Oceania
1999-01-12T02:32:25.590Z,"Bonin Islands, Japan region",26.741,140.17,5.9,Japan,Eastern Asia,Asia
1999-01-11T10:48:50.940Z,"117 km SSE of Petropavlovsk-Kamchatsky, Russia",52.166,159.626,5.6,Russia,Eastern Europe,Europe
1999-01-09T03:05:37.570Z,"80 km NE of Shikotan, Russia",44.39,147.313,5.6,Russia,Eastern Europe,Europe
1999-01-05T10:12:01.440Z,"297 km ESE of Attu Station, Alaska",51.477,176.918,5.5,Russia,Eastern Europe,Europe
1999-01-05T08:32:46.810Z,"18 km NNW of Neiafu, Tonga",-18.502,-174.067,6,Tonga,Polynesia,Oceania
1999-01-04T08:43:44.310Z,"23 km SSE of Jaqué, Panama",7.326,-78.073,5.5,Panama,Central America,North America
1999-01-02T19:27:06.600Z,"74 km ENE of Lakatoro, Vanuatu",-15.916,168.085,5.7,Vanuatu,Melanesia,Oceania
1998-12-29T11:04:15.800Z,Fiji region,-17.105,-177.075,5.6,Wallis and Futuna,Polynesia,Oceania
1998-12-28T07:23:31.660Z,"31 km ENE of Moa, Cuba",20.78,-74.673,5.6,Cuba,Caribbean,North America
1998-12-27T00:38:26.760Z,"131 km WSW of Haveluloto, Tonga",-21.632,-176.376,6.8,Tonga,Polynesia,Oceania
1998-12-26T15:39:07.800Z,"Sulawesi, Indonesia",-1.364,123.644,6.1,Indonesia,South-eastern Asia,Asia
1998-12-26T12:14:37.490Z,,-56.483,-27.366,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
1998-12-26T11:20:22.100Z,"143 km W of Purranque, Chile",-40.746,-74.849,5.6,Chile,Southern America,South America
1998-12-25T17:45:34.820Z,South of the Kermadec Islands,-33.05,-179.32,5.6,New Zealand,Australia and New Zealand,Oceania
1998-12-22T22:07:53.960Z,South of the Fiji Islands,-25.159,179.627,5.6,Fiji,Melanesia,Oceania
1998-12-17T07:20:12.380Z,"56 km N of Savannah Bight, Honduras",16.956,-85.8,5.6,Honduras,Central America,North America
1998-12-16T17:45:05.440Z,"139 km WNW of Ternate, Indonesia",1.12,126.175,6.2,Indonesia,South-eastern Asia,Asia
1998-12-16T16:14:57.520Z,"131 km WNW of Ternate, Indonesia",1.178,126.263,5.6,Indonesia,South-eastern Asia,Asia
1998-12-16T00:18:45.000Z,"22 km S of Kushima, Japan",31.287,131.286,6,Japan,Eastern Asia,Asia
1998-12-14T19:35:26.750Z,"25 km E of Port-Olry, Vanuatu",-15.057,167.313,6,Vanuatu,Melanesia,Oceania
1998-12-14T16:25:24.980Z,"39 km WSW of Loncopué, Argentina",-38.214,-71.033,6,Argentina,Southern America,South America
1998-12-14T04:30:56.120Z,"Izu Islands, Japan region",30.923,137.654,5.5,Japan,Eastern Asia,Asia
1998-12-13T17:31:58.890Z,Northern Mid-Atlantic Ridge,13.345,-44.845,5.5,French Guiana,Southern America,South America
1998-12-11T21:42:46.690Z,"131 km ESE of Hihifo, Tonga",-16.597,-172.758,5.5,Tonga,Polynesia,Oceania
1998-12-11T20:16:24.040Z,"42 km SSE of Jurm, Afghanistan",36.514,71.021,5.7,Afghanistan,Southern Asia,Asia
1998-12-10T08:21:14.460Z,"75 km WNW of Tarauacá, Brazil",-7.952,-71.416,5.5,Brazil,Southern America,South America
1998-12-07T23:37:06.670Z,"59 km NNW of Ende, Indonesia",-8.344,121.45,5.8,Indonesia,South-eastern Asia,Asia
1998-12-06T00:47:13.450Z,"138 km E of Laikit, Laikit II (Dimembe), Indonesia",1.253,126.198,6.6,Indonesia,South-eastern Asia,Asia
1998-12-05T01:12:47.630Z,"98 km SSW of Nikolski, Alaska",52.121,-169.412,5.8,United States,Northern America,North America
1998-12-02T23:41:17.800Z,Mid-Indian Ridge,-9.144,67.459,5.9,Maldives,Southern Asia,Asia
1998-12-02T07:11:03.510Z,Southern East Pacific Rise,-33.457,-109.346,5.7,Chile,Southern America,South America
1998-11-30T20:58:36.210Z,"129 km ESE of Kimbe, Papua New Guinea",-5.875,151.262,5.8,Papua New Guinea,Melanesia,Oceania
1998-11-29T17:32:32.510Z,"238 km ESE of Luwuk, Indonesia",-1.909,124.708,5.7,Indonesia,South-eastern Asia,Asia
1998-11-29T14:10:31.960Z,"264 km ESE of Luwuk, Indonesia",-2.071,124.891,7.7,Indonesia,South-eastern Asia,Asia
1998-11-28T15:21:05.040Z,Vanuatu region,-15.363,172.964,5.9,Fiji,Melanesia,Oceania
1998-11-27T13:26:36.080Z,Kermadec Islands region,-28.978,-177.026,5.5,Tonga,Polynesia,Oceania
1998-11-27T10:27:02.880Z,"86 km SW of Villa Basilio Nievas, Argentina",-32.14,-69.328,5.5,Argentina,Southern America,South America
1998-11-27T08:53:34.210Z,"Kermadec Islands, New Zealand",-29.238,-177.12,5.7,Tonga,Polynesia,Oceania
1998-11-25T18:05:25.700Z,"111 km WNW of Buala, Solomon Islands",-7.859,158.622,6.2,Solomon Islands,Melanesia,Oceania
1998-11-24T23:54:46.100Z,"119 km WSW of Hihifo, Tonga",-16.515,-174.751,6.1,Tonga,Polynesia,Oceania
1998-11-24T21:24:31.870Z,Samoa Islands region,-16,-172.703,5.5,Tonga,Polynesia,Oceania
1998-11-23T09:30:19.100Z,"13 km WSW of Antofagasta, Chile",-23.716,-70.512,5.6,Chile,Southern America,South America
1998-11-19T20:50:31.460Z,"135 km NW of Ternate, Indonesia",1.681,126.543,5.5,Indonesia,South-eastern Asia,Asia
1998-11-19T15:39:19.100Z,"248 km SSE of Hirara, Japan",22.605,125.783,6.3,Japan,Eastern Asia,Asia
1998-11-19T12:03:47.460Z,"79 km ESE of Sarangani, Philippines",5.167,126.143,5.7,Philippines,South-eastern Asia,Asia
1998-11-19T11:38:14.830Z,"93 km ENE of Lijiang, China",27.308,101.029,5.6,China,Eastern Asia,Asia
1998-11-18T15:48:40.820Z,"205 km E of Amahai, Indonesia",-3.315,130.766,6,Indonesia,South-eastern Asia,Asia
1998-11-17T03:57:58.990Z,"41 km SSE of Punta de Burica, Panama",7.666,-82.78,5.9,Panama,Central America,North America
1998-11-17T03:16:08.700Z,Easter Island region,-26.83,-113.29,5.8,Chile,Southern America,South America
1998-11-15T13:27:04.080Z,Scotia Sea,-60.275,-47.477,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
1998-11-15T04:51:42.230Z,Central East Pacific Rise,-4.075,-104.181,5.5,Ecuador,Southern America,South America
1998-11-15T02:44:12.380Z,"142 km WSW of Haveluloto, Tonga",-21.589,-176.504,6.3,Tonga,Polynesia,Oceania
1998-11-14T15:03:12.070Z,"33 km ENE of Port-Olry, Vanuatu",-14.946,167.367,6,Vanuatu,Melanesia,Oceania
1998-11-11T23:36:33.720Z,Off the coast of Ecuador,1.079,-85.275,5.7,Ecuador,Southern America,South America
1998-11-11T23:20:47.230Z,South of the Kermadec Islands,-34.558,179.791,5.6,New Zealand,Australia and New Zealand,Oceania
1998-11-09T20:55:34.010Z,"247 km NE of Lospalos, Timor Leste",-7.018,128.659,5.6,Timor-Leste,South-eastern Asia,Asia
1998-11-09T05:38:44.220Z,"278 km NE of Lospalos, Timor Leste",-6.92,128.946,7,Timor-Leste,South-eastern Asia,Asia
1998-11-09T05:30:14.400Z,"282 km NE of Lospalos, Timor Leste",-6.954,129.022,6.7,Timor-Leste,South-eastern Asia,Asia
1998-11-08T10:30:00.580Z,"101 km SE of Old Harbor, Alaska",56.5053,-152.2393,5.7,United States,Northern America,North America
1998-11-08T07:25:48.510Z,"41 km SW of Ende, Indonesia",-9.135,121.421,6.4,Indonesia,South-eastern Asia,Asia
1998-11-08T05:00:53.260Z,"139 km N of Lospalos, Timor Leste",-7.262,127.081,5.7,Timor-Leste,South-eastern Asia,Asia
1998-11-08T00:05:32.920Z,"Kermadec Islands, New Zealand",-30.385,-177.608,5.5,Tonga,Polynesia,Oceania
1998-11-06T08:01:11.480Z,"Off the coast of Aisen, Chile",-44.432,-79.112,5.9,Chile,Southern America,South America
1998-11-05T20:09:55.530Z,"144 km S of Alo, Wallis and Futuna",-15.613,-177.99,5.6,Wallis and Futuna,Polynesia,Oceania
1998-11-05T18:05:24.350Z,"22 km N of Cabodiongan, Philippines",12.867,125.036,5.9,Philippines,South-eastern Asia,Asia
1998-11-05T14:47:02.870Z,"81 km E of La Rivera, Mexico",23.643,-108.787,5.5,Mexico,Central America,North America
1998-11-02T03:50:32.460Z,"140 km SSW of Suva, Fiji",-19.25,177.791,5.7,Fiji,Melanesia,Oceania
1998-10-31T14:03:32.560Z,"28 km WNW of Paratunka, Russia",53.049,157.859,5.5,Russia,Eastern Europe,Europe
1998-10-31T11:19:06.280Z,"Southwest of Sumatra, Indonesia",-6.221,98.798,5.7,Indonesia,South-eastern Asia,Asia
1998-10-28T16:25:03.840Z,"128 km ESE of Tondano, Indonesia",0.839,125.966,6.6,Indonesia,South-eastern Asia,Asia
1998-10-27T21:16:21.000Z,"148 km NNE of Tobelo, Indonesia",2.921,128.623,5.9,Indonesia,South-eastern Asia,Asia
1998-10-27T11:33:37.330Z,"209 km SSE of Katsuura, Japan",33.489,141.398,5.7,Japan,Eastern Asia,Asia
1998-10-27T01:38:52.880Z,"86 km ENE of Kendari, Indonesia",-3.552,123.164,5.7,Indonesia,South-eastern Asia,Asia
1998-10-24T08:27:12.220Z,"166 km NW of Neiafu, Tonga",-17.719,-175.222,5.5,Tonga,Polynesia,Oceania
1998-10-19T01:25:01.010Z,"77 km NW of Port-Vila, Vanuatu",-17.275,167.763,5.9,Vanuatu,Melanesia,Oceania
1998-10-18T08:33:54.060Z,"Maug Islands region, Northern Mariana Islands",19.285,145.341,5.7,Northern Mariana Islands,Micronesia,Oceania
1998-10-17T23:25:42.120Z,"136 km S of False Pass, Alaska",53.635,-163.148,5.5,United States,Northern America,North America
1998-10-14T02:54:04.450Z,"107 km ESE of Kimbe, Papua New Guinea",-5.915,151.036,5.8,Papua New Guinea,Melanesia,Oceania
1998-10-13T20:41:13.890Z,"123 km ENE of Miyako, Japan",40.027,143.297,5.5,Japan,Eastern Asia,Asia
1998-10-11T23:57:30.050Z,Pacific-Antarctic Ridge,-56.273,-143.186,5.5,Pitcairn,Polynesia,Oceania
1998-10-11T23:36:22.370Z,Pacific-Antarctic Ridge,-56.913,-142.618,6.3,Pitcairn,Polynesia,Oceania
1998-10-11T12:04:54.740Z,Fiji region,-21.04,-179.11,5.9,Tonga,Polynesia,Oceania
1998-10-10T16:32:19.490Z,"55 km N of Palu, Indonesia",-0.403,119.84,6,Indonesia,South-eastern Asia,Asia
1998-10-10T16:29:08.180Z,"57 km N of Palu, Indonesia",-0.384,119.859,5.9,Indonesia,South-eastern Asia,Asia
1998-10-10T04:12:08.740Z,"43 km W of Cartagena, Chile",-33.518,-72.078,5.7,Chile,Southern America,South America
1998-10-09T11:54:36.170Z,"51 km S of El Rosario, Nicaragua",11.321,-86.451,6,Nicaragua,Central America,North America
1998-10-09T05:37:52.620Z,Tonga,-15.393,-173.392,5.5,Tonga,Polynesia,Oceania
1998-10-08T07:36:28.710Z,Central East Pacific Rise,-9.109,-109.557,5.5,Chile,Southern America,South America
1998-10-08T04:51:42.890Z,"16 km SSE of Pucara, Peru",-16.119,-71.404,6.2,Peru,Southern America,South America
1998-10-07T08:30:19.430Z,"169 km ESE of Kimbe, Papua New Guinea",-5.878,151.628,5.5,Papua New Guinea,Melanesia,Oceania
1998-10-04T13:41:10.170Z,"9 km E of Uchiza, Peru",-8.464,-76.38,5.5,Peru,Southern America,South America
1998-10-03T19:30:43.130Z,South Sandwich Islands region,-56.605,-25.452,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
1998-10-03T15:12:56.790Z,South Sandwich Islands region,-56.705,-25.571,5.7,South Georgia and the South Sandwich Islands,Southern America,South America
1998-10-03T11:15:42.690Z,"183 km W of Naze, Japan",28.505,127.615,6.2,Japan,Eastern Asia,Asia
1998-10-03T07:12:30.160Z,South Sandwich Islands region,-56.649,-25.294,5.6,South Georgia and the South Sandwich Islands,Southern America,South America
1998-10-03T06:48:12.760Z,South Sandwich Islands region,-56.618,-25.352,5.8,South Georgia and the South Sandwich Islands,Southern America,South America
1998-10-03T01:13:36.140Z,South Sandwich Islands region,-56.628,-25.502,5.5,South Georgia and the South Sandwich Islands,Southern America,South America
1998-10-01T19:17:16.050Z,"188 km N of Qalans?yah, Yemen",14.367,53.772,5.7,Yemen,Western Asia,Asia
1998-10-01T03:41:13.090Z,Northern Mid-Atlantic Ridge,13.738,-45.565,6,French Guiana,Southern America,South America
1998-09-30T12:27:04.250Z,"102 km ESE of Kokopo, Papua New Guinea",-4.641,153.14,5.8,Papua New Guinea,Melanesia,Oceania
1998-09-30T03:03:56.810Z,"78 km NW of Port-Vila, Vanuatu",-17.202,167.832,5.8,Vanuatu,Melanesia,Oceania
1998-09-29T22:14:49.580Z,"12 km W of Ljig, Serbia",44.209,20.08,5.5,Serbia,Southern Europe,Europe
1998-09-28T19:23:23.250Z,"202 km SSE of Sarangani, Philippines",3.84,126.407,6.2,Indonesia,South-eastern Asia,Asia
1998-09-28T13:34:30.490Z,"8 km WSW of Sumberpucung, Indonesia",-8.194,112.413,6.6,Indonesia,South-eastern Asia,Asia
1998-09-27T11:07:16.140Z,"119 km NW of Nuku‘alofa, Tonga",-20.27,-175.876,5.7,Tonga,Polynesia,Oceania
1998-09-24T18:53:40.180Z,"61 km N of Mandalgovi, Mongolia",46.313,106.288,5.6,Mongolia,Eastern Asia,Asia
1998-09-22T01:16:55.450Z,"229 km SW of Merizo Village, Guam",11.822,143.154,6,Guam,Micronesia,Oceania
1998-09-21T12:09:39.660Z,"88 km WNW of Sola, Vanuatu",-13.573,166.791,6.4,Vanuatu,Melanesia,Oceania
